taxonID	property	value	remarks
23396	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23397	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23398	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23399	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23400	CITES	Appendix II	Appendix II:Except the species included in Appendix I and Aloe vera, also referenced as Aloe barbadensis, which is not included in the Appendices.
23401	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23405	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23407	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23409	CITES	Appendix II	Appendix II:Except for the species listed in Appendix I
23410	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23411	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23413	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23414	CITES	Appendix II	Appendix II:Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fanshaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia ‘Milii’ when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)
23415	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23416	CITES	Appendix II	Appendix II:Except the species included in Appendix I and Aloe vera, also referenced as Aloe barbadensis, which is not included in the Appendices.
23418	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23419	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23421	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23422	CITES	Appendix II	Appendix II:Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fanshaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia ‘Milii’ when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)
23423	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23425	CITES	Appendix II	Appendix II:Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fanshaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia ‘Milii’ when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)
23428	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23430	CITES	Appendix II	
23431	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23432	CITES	Appendix II	Appendix II:Except the species included in Appendix I and Aloe vera, also referenced as Aloe barbadensis, which is not included in the Appendices.
23433	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23434	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23436	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23437	CITES	Appendix II	Appendix II:Except the species included in Appendix I and Aloe vera, also referenced as Aloe barbadensis, which is not included in the Appendices.
23438	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23440	CITES	Appendix II	Appendix II:Included in Diospyros spp.
23441	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23442	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23444	CITES	Appendix II	
23446	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23449	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23451	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23454	CITES	Appendix II	Appendix II:Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fanshaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia ‘Milii’ when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)
23455	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23458	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23461	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23462	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23465	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23467	CITES	Appendix II	
23468	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23469	CITES	Appendix II	Appendix II:Included in Diospyros spp.
23470	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23471	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23472	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23474	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23475	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23476	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23477	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23480	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23482	CITES	Appendix II	
23484	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23485	CITES	Appendix II	Appendix II:Except the species included in Appendix I and Aloe vera, also referenced as Aloe barbadensis, which is not included in the Appendices.
23486	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23488	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23490	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23491	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23492	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23493	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23494	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23495	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23496	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23499	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23500	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23501	CITES	Appendix II	
23502	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23503	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23505	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23507	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
23508	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23509	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23510	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23511	CITES	Appendix II	Appendix II:Except the species included in Appendix I
23512	CITES	Appendix II	Appendix II:Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fanshaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia ‘Milii’ when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)
